abramintr	abrahams	42	15287
abramsd.	abrahams	85	15287
abramsdotter	abrahams	213	15287
abramsdtr.	abrahams	1	15287
abramssdr:	abrahams	1	15287
abramsss.	abrahams	2	15287
aabrahaminpoika	abrahams	1	15287
abrahasdr	abrahams	2	15287
abramintytär	abrahams	131	15287
abrhp.	abrahams	0	15287
abrehamsson	abrahams	0	15287
aapraminp.	abrahams	488	15287
aapraminpoika	abrahams	72	15287
aapramint:r	abrahams	56	15287
aapramintytär	abrahams	75	15287
abrahamint:r	abrahams	24	15287
abramidotter	abrahams	0	15287
abraminpoika	abrahams	137	15287
abramint.	abrahams	117	15287
apramint.	abrahams	6	15287
abra.dr	abrahams	1	15287
abramoms:dr	abrahams	1	15287
abs:dr	abrahams	1	15287
amramss:	abrahams	1	15287
amramsson	abrahams	1	15287
aabr.s.	abrahams	1	15287
abs.	abrahams	9	15287
aapraminpojan	abrahams	0	15287
abrah:dr:s	abrahams	0	15287
abrah:s:ns	abrahams	0	15287
abrahaminpojan	abrahams	4	15287
abrahamint:tr	abrahams	0	15287
abrahamintyttären	abrahams	5	15287
ab.hamsson	abrahams	1	15287
abr:ss.:s	abrahams	0	15287
abramisd:r	abrahams	0	15287
abramsd:r?$	abrahams	0	15287
abraha'd:r	abrahams	0	15287
abrah:po:	abrahams	4	15287
abraminpo:	abrahams	3	15287
abramsdot:r	abrahams	0	15287
abram:t:r	abrahams	1	15287
abr:po:	abrahams	3	15287
ab:ss:	abrahams	0	15287
absaloms	absaloms	0	6
absaloinpoika	absaloms	0	6
absalomsd:r	absaloms	6	6
absalomstytär	absaloms	0	6
adams	adams	1341	27383
adamsson	adams	7737	27383
aatamintytär	adams	49	27383
adamint.	adams	72	27383
adamsdr.	adams	5650	27383
adamss.	adams	4993	27383
adamstocht.	adams	0	27383
adamstr	adams	0	27383
ad.s.	adams	102	27383
ad:dr	adams	47	27383
ad:ms dr.	adams	7	27383
ad:ms s.	adams	6	27383
ad:ms.s.	adams	1	27383
ad:ms:dr	adams	1	27383
ad:s:dr	adams	1	27383
adam.	adams	3	27383
adami	adams	1871	27383
adams 	adams	0	27383
adams s.	adams	302	27383
adams t:	adams	11	27383
adams tochter	adams	3	27383
adams tr.	adams	210	27383
adams dr	adams	1079	27383
adamssohn	adams	1	27383
adamstochter	adams	1	27383
aatamintr	adams	23	27383
adam:dr	adams	3	27383
adamsd:	adams	22	27383
adamid:r	adams	257	27383
adamis	adams	20	27383
adamssons	adams	1	27383
adams:dt	adams	0	27383
aataminp.	adams	539	27383
adamss:n	adams	68	27383
adamsdr:?$	adams	0	27383
ad.son	adams	14	27383
adamson	adams	226	27383
adasmdr	adams	11	27383
adasmsson	adams	1	27383
addamsson	adams	1	27383
adamsdotter	adams	1774	27383
adaminp.	adams	500	27383
adamintr	adams	121	27383
adamintytär	adams	181	27383
adamsdtr	adams	52	27383
adams d.	adams	30	27383
adamsn	adams	13	27383
aatamp.	adams	24	27383
aataminp:ka	adams	0	27383
aatamintyttären	adams	0	27383
adamsdr:s	adams	1	27383
ataminp	adams	0	27383
atamint	adams	0	27383
adampo:	adams	3	27383
adam:t:r	adams	9	27383
adm.po:	adams	1	27383
adolfs	adolfs	11	843
adolfinp	adolfs	3	843
adolfinpoika	adolfs	40	843
adolfint.	adolfs	10	843
adolfintr	adolfs	28	843
adolfsson	adolfs	304	843
adolfs t:	adolfs	1	843
adolphi	adolfs	6	843
adolphs:dr	adolfs	11	843
adol:	adolfs	1	843
adolarii	adolfs	0	843
adolfs:dr	adolfs	86	843
adolfsdotter	adolfs	185	843
adolfstr	adolfs	0	843
adolf:son	adolfs	1	843
adolfs:s	adolfs	1	843
adolphsdotter	adolfs	2	843
adolphsson	adolfs	27	843
adolphs tr.	adolfs	2	843
adolphs:dt	adolfs	0	843
adolphss.	adolfs	10	843
adolfss:n	adolfs	3	843
adolphson	adolfs	0	843
adolsson	adolfs	2	843
adolpdr.	adolfs	0	843
adolfs dr.	adolfs	15	843
adolfsd.	adolfs	7	843
adolfsdtr	adolfs	11	843
aadolfint.	adolfs	6	843
adolfdotter	adolfs	1	843
adolfi	adolfs	1	843
adolfinpojan	adolfs	1	843
adolfintytär	adolfs	62	843
adolfsdotters	adolfs	1	843
adolfsdr:s	adolfs	0	843
adolpsd:r	adolfs	1	843
adolsd:r	adolfs	2	843
adolf:dr	adolfs	1	843
adolphus:dr	adolfs	0	843
adolfinas	adolfinas	0	0
adolfinass.	adolfinas	0	0
adonisson	adonisson	0	0
ados	ados	2	5
ados dr	ados	1	5
adoson	ados	1	5
adoss,	ados	1	5
adrians	adrians	0	55
adrians:dr	adrians	12	55
adrians:dt	adrians	18	55
adrianss.	adrians	7	55
adriansson	adrians	18	55
agnes	agnes	0	1
agnen	agnes	0	1
agnesdr	agnes	1	1
agnetas	agnetas	0	23
agnetant:tr	agnetas	1	23
agnetantyttären	agnetas	5	23
agnetantytär	agnetas	3	23
agnetasd:r	agnetas	4	23
agnetasd:tr	agnetas	5	23
agnetasdotter	agnetas	5	23
alberts	alberts	2	9
albertss.	alberts	2	9
albertsson	alberts	4	9
alb:dr	alberts	0	9
albrs	alberts	1	9
albercts:	alberts	0	9
alb.ss.	alberts	0	9
albertinas	albertinas	0	8
albertinasdr.	albertinas	1	8
albertinasdotter	albertinas	7	8
albinus	albinus	0	1
albinusson	albinus	1	1
albrechts	albrechts	3	17
albrech.s.	albrechts	1	17
albrechts s.	albrechts	1	17
albrechts dr	albrechts	1	17
albrechtss.	albrechts	8	17
albrecktsson	albrechts	1	17
albrecht s.	albrechts	2	17
alexanders	alexanders	45	3037
alexandstocht	alexanders	0	3037
alex	alexanders	2	3037
alex s	alexanders	2	3037
alex.tr.	alexanders	14	3037
alex:dr	alexanders	142	3037
alexand dr	alexanders	15	3037
alexand.t.	alexanders	1	3037
alexanders s.	alexanders	145	3037
alexanders tr.	alexanders	167	3037
alexanders dr.	alexanders	41	3037
alexanderss.	alexanders	559	3037
alexandersson	alexanders	599	3037
alexandes	alexanders	1	3037
alexandr. s.	alexanders	1	3037
alexandr.tr.	alexanders	2	3037
alexands	alexanders	29	3037
alexis tr.	alexanders	1	3037
alexs	alexanders	5	3037
alexand.dr	alexanders	88	3037
alexandersdr	alexanders	447	3037
alexandesdr.	alexanders	4	3037
alex:son	alexanders	26	3037
alexand:sson	alexanders	4	3037
alexand:tr	alexanders	0	3037
alexanderinsson	alexanders	0	3037
alexanderstr	alexanders	0	3037
alexandstr	alexanders	0	3037
alexandsdr:	alexanders	1	3037
alex.t.	alexanders	2	3037
alexanders t.	alexanders	3	3037
alexandr.s.	alexanders	1	3037
alexand.ss.	alexanders	8	3037
alexand:son	alexanders	27	3037
alex:dt	alexanders	0	3037
alexandrii	alexanders	1	3037
aleksanterintr.	alexanders	46	3037
alexandresdr.	alexanders	1	3037
alexsandersd:r	alexanders	4	3037
alexan.dr	alexanders	5	3037
alexandersd.	alexanders	11	3037
alexandrd:r	alexanders	17	3037
alexandrid:r	alexanders	9	3037
alexandris.	alexanders	2	3037
alexandrison	alexanders	2	3037
alexandrss.	alexanders	3	3037
aleksanterintytär	alexanders	37	3037
alexand: s:	alexanders	4	3037
alexandersdotter	alexanders	232	3037
alexandersdtr	alexanders	25	3037
aleksanderinp	alexanders	5	3037
aleksanderinpoika	alexanders	30	3037
aleksanderint:r	alexanders	8	3037
aleksanderintytär	alexanders	34	3037
aleksinp.	alexanders	70	3037
alexanderinp	alexanders	0	3037
alexanderinpoika	alexanders	5	3037
alexanderint:r	alexanders	5	3037
alexanderintytär	alexanders	4	3037
alexanderssn	alexanders	5	3037
alexci	alexanders	0	3037
alexss.	alexanders	9	3037
alx d:r	alexanders	0	3037
aleksanderss.	alexanders	3	3037
aleksanderintyt.	alexanders	2	3037
alexandri	alexanders	41	3037
alexanderintyttären	alexanders	1	3037
alexandersdotters	alexanders	1	3037
aleksanterinp	alexanders	8	3037
aleksand:r	alexanders	1	3037
aleksand:t:r	alexanders	1	3037
aleksant:t:r	alexanders	1	3037
alexanderson	alexanders	19	3037
alexinp.	alexanders	3	3037
alfredsdtr	alfredsdtr	0	0
algotsdtr	algotsdtr	0	0
alpins	alpins	0	1
alpin	alpins	0	1
alpinint	alpins	0	1
alpinintr	alpins	1	1
alpinp.	alpins	0	1
alvars	alvars	0	0
alvarssons	alvars	0	0
amalias	amalias	0	12
amaliantr.	amalias	4	12
amaliasson	amalias	5	12
amaliasd:r	amalias	3	12
amandus	amandus	0	0
amandusd:r	amandus	0	0
amanduss.	amandus	0	0
ambrosius	ambrosius	1	243
ambr:dr	ambrosius	2	243
ambros:dr	ambrosius	3	243
ambrose dr	ambrosius	1	243
